subset,image_id,group_id,size_group,k_i,selected_source,dice,iou,oracle_dice,selector_regret,recall_at_0_10,recall_at_0_30,recall_at_0_50
external_saliency,IMG000202.jpeg,btxrd-heuristic-000099,medium,27,external_saliency,0.721976697468863,0.5649166928638792,0.8822994360560306,0.1603227385871676,1,1,1
layercam320+classifier448,IMG000202.jpeg,btxrd-heuristic-000099,medium,27,layercam320,0.8539411206077873,0.745111037454425,0.879842180774749,0.025901060166961698,1,1,1
layercam320+external_saliency,IMG000202.jpeg,btxrd-heuristic-000099,medium,27,layercam320,0.8539411206077873,0.745111037454425,0.8822994360560306,0.0283583154482433,1,1,1
classifier448+external_saliency,IMG000202.jpeg,btxrd-heuristic-000099,medium,27,external_saliency,0.721976697468863,0.5649166928638792,0.8822994360560306,0.1603227385871676,1,1,1
layercam320+classifier448+external_saliency,IMG000202.jpeg,btxrd-heuristic-000099,medium,27,layercam320,0.8539411206077873,0.745111037454425,0.8822994360560306,0.0283583154482433,1,1,1
layercam320,IMG000222.jpeg,btxrd-heuristic-000109,medium,27,layercam320,0.0,0.0,0.7545157405814553,0.7545157405814553,1,1,1
classifier448,IMG000222.jpeg,btxrd-heuristic-000109,medium,27,classifier448,0.45112781954887216,0.2912621359223301,0.6761755485893417,0.22504772904046955,1,1,1
external_saliency,IMG000222.jpeg,btxrd-heuristic-000109,medium,27,external_saliency,0.5405405405405406,0.37037037037037035,0.6006993006993007,0.060158760158760094,1,1,1
layercam320+classifier448,IMG000222.jpeg,btxrd-heuristic-000109,medium,27,classifier448,0.6283354510800508,0.45808244557665584,0.6761755485893417,0.04784009750929086,1,1,1
layercam320+external_saliency,IMG000222.jpeg,btxrd-heuristic-000109,medium,27,layercam320,0.0,0.0,0.7545157405814553,0.7545157405814553,1,1,1
classifier448+external_saliency,IMG000222.jpeg,btxrd-heuristic-000109,medium,27,classifier448,0.6247520219746681,0.454283177984909,0.6761755485893417,0.05142352661467364,1,1,1
layercam320+classifier448+external_saliency,IMG000222.jpeg,btxrd-heuristic-000109,medium,27,classifier448,0.6283354510800508,0.45808244557665584,0.6761755485893417,0.04784009750929086,1,1,1
layercam320,IMG000244.jpeg,btxrd-heuristic-000120,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG000244.jpeg,btxrd-heuristic-000120,small,27,classifier448,0.0011723329425556857,0.0005865102639296188,0.014731156395777068,0.013558823453221382,0,0,0
external_saliency,IMG000244.jpeg,btxrd-heuristic-000120,small,27,external_saliency,0.0,0.0,0.0012665515256188831,0.0012665515256188831,0,0,0
layercam320+classifier448,IMG000244.jpeg,btxrd-heuristic-000120,small,27,layercam320,0.0,0.0,0.006897018053959023,0.006897018053959023,0,0,0
layercam320+external_saliency,IMG000244.jpeg,btxrd-heuristic-000120,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG000244.jpeg,btxrd-heuristic-000120,small,27,external_saliency,0.0,0.0,0.006897018053959023,0.006897018053959023,0,0,0
layercam320+classifier448+external_saliency,IMG000244.jpeg,btxrd-heuristic-000120,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320,IMG000245.jpeg,btxrd-heuristic-000121,medium,27,layercam320,0.7443202307969707,0.5927627800114876,0.7443202307969707,0.0,1,1,1
classifier448,IMG000245.jpeg,btxrd-heuristic-000121,medium,27,classifier448,0.694566317921026,0.53205791106515,0.7405541561712846,0.04598783825025865,1,1,1
external_saliency,IMG000245.jpeg,btxrd-heuristic-000121,medium,27,external_saliency,0.7242105263157895,0.5676567656765676,0.803425457376411,0.0792149310606215,1,1,1
layercam320+classifier448,IMG000245.jpeg,btxrd-heuristic-000121,medium,27,layercam320,0.7443202307969707,0.5927627800114876,0.7443202307969707,0.0,1,1,1
layercam320+external_saliency,IMG000245.jpeg,btxrd-heuristic-000121,medium,27,layercam320,0.7443202307969707,0.5927627800114876,0.803425457376411,0.059105226579440284,1,1,1
classifier448+external_saliency,IMG000245.jpeg,btxrd-heuristic-000121,medium,27,external_saliency,0.7242105263157895,0.5676567656765676,0.803425457376411,0.0792149310606215,1,1,1
layercam320+classifier448+external_saliency,IMG000245.jpeg,btxrd-heuristic-000121,medium,27,layercam320,0.7443202307969707,0.5927627800114876,0.803425457376411,0.059105226579440284,1,1,1
layercam320,IMG000260.jpeg,btxrd-heuristic-000128,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG000260.jpeg,btxrd-heuristic-000128,small,27,classifier448,0.0,0.0,0.03435175430195064,0.03435175430195064,0,0,0
external_saliency,IMG000260.jpeg,btxrd-heuristic-000128,small,27,external_saliency,0.016168416405700332,0.00815009526988498,0.036812513741872666,0.020644097336172333,0,0,0
layercam320+classifier448,IMG000260.jpeg,btxrd-heuristic-000128,small,27,classifier448,0.0,0.0,0.017425819255530276,0.017425819255530276,0,0,0
layercam320+external_saliency,IMG000260.jpeg,btxrd-heuristic-000128,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG000260.jpeg,btxrd-heuristic-000128,small,27,classifier448,0.0,0.0,0.03435175430195064,0.03435175430195064,0,0,0
layercam320+classifier448+external_saliency,IMG000260.jpeg,btxrd-heuristic-000128,small,27,classifier448,0.0,0.0,0.017425819255530276,0.017425819255530276,0,0,0
layercam320,IMG000275.jpeg,btxrd-heuristic-000137,small,27,layercam320,0.04218706633361088,0.021548057839523675,0.16272965879265092,0.12054259245904003,1,0,0
classifier448,IMG000275.jpeg,btxrd-heuristic-000137,small,27,classifier448,0.046618516086671044,0.023865546218487396,0.15920398009950248,0.11258546401283144,1,0,0
external_saliency,IMG000275.jpeg,btxrd-heuristic-000137,small,27,external_saliency,0.007318952234206471,0.0036729170693988013,0.02084712111184646,0.013528168877639989,0,0,0
layercam320+classifier448,IMG000275.jpeg,btxrd-heuristic-000137,small,27,layercam320,0.04666917576213775,0.023892100192678227,0.15920398009950248,0.11253480433736474,1,0,0
layercam320+external_saliency,IMG000275.jpeg,btxrd-heuristic-000137,small,27,layercam320,0.04218706633361088,0.021548057839523675,0.16272965879265092,0.12054259245904003,1,0,0
classifier448+external_saliency,IMG000275.jpeg,btxrd-heuristic-000137,small,27,classifier448,0.046618516086671044,0.023865546218487396,0.15920398009950248,0.11258546401283144,1,0,0
layercam320+classifier448+external_saliency,IMG000275.jpeg,btxrd-heuristic-000137,small,27,layercam320,0.04666917576213775,0.023892100192678227,0.15920398009950248,0.11253480433736474,1,0,0
layercam320,IMG000279.jpeg,btxrd-heuristic-000140,small,27,layercam320,0.0,0.0,0.0035561877667140826,0.0035561877667140826,0,0,0
classifier448,IMG000279.jpeg,btxrd-heuristic-000140,small,27,classifier448,0.0,0.0,0.0011202389843166542,0.0011202389843166542,0,0,0
external_saliency,IMG000279.jpeg,btxrd-heuristic-000140,small,27,external_saliency,0.0,0.0,0.0025933609958506223,0.0025933609958506223,0,0,0
layercam320+classifier448,IMG000279.jpeg,btxrd-heuristic-000140,small,27,layercam320,0.0,0.0,0.0021987686895338612,0.0021987686895338612,0,0,0
layercam320+external_saliency,IMG000279.jpeg,btxrd-heuristic-000140,small,27,layercam320,0.0,0.0,0.0025933609958506223,0.0025933609958506223,0,0,0
classifier448+external_saliency,IMG000279.jpeg,btxrd-heuristic-000140,small,27,classifier448,0.0,0.0,0.0025933609958506223,0.0025933609958506223,0,0,0
layercam320+classifier448+external_saliency,IMG000279.jpeg,btxrd-heuristic-000140,small,27,layercam320,0.0,0.0,0.0021987686895338612,0.0021987686895338612,0,0,0
layercam320,IMG000285.jpeg,btxrd-heuristic-000145,small,27,layercam320,0.0015467904098994587,0.0007739938080495357,0.2083897158322057,0.20684292542230623,1,0,0
classifier448,IMG000285.jpeg,btxrd-heuristic-000145,small,27,classifier448,0.0,0.0,0.19474835886214442,0.19474835886214442,1,0,0
external_saliency,IMG000285.jpeg,btxrd-heuristic-000145,small,27,external_saliency,0.3680555555555556,0.225531914893617,0.4588744588744589,0.0908189033189033,1,1,0
layercam320+classifier448,IMG000285.jpeg,btxrd-heuristic-000145,small,27,classifier448,0.0,0.0,0.2083897158322057,0.2083897158322057,1,0,0
layercam320+external_saliency,IMG000285.jpeg,btxrd-heuristic-000145,small,27,external_saliency,0.3680555555555556,0.225531914893617,0.4588744588744589,0.0908189033189033,1,1,0
classifier448+external_saliency,IMG000285.jpeg,btxrd-heuristic-000145,small,27,external_saliency,0.3680555555555556,0.225531914893617,0.4588744588744589,0.0908189033189033,1,1,0
layercam320+classifier448+external_saliency,IMG000285.jpeg,btxrd-heuristic-000145,small,27,external_saliency,0.3680555555555556,0.225531914893617,0.4588744588744589,0.0908189033189033,1,1,0
layercam320,IMG000292.jpeg,btxrd-heuristic-000150,small,27,layercam320,0.0,0.0,5.5901836375324926e-05,5.5901836375324926e-05,0,0,0
classifier448,IMG000292.jpeg,btxrd-heuristic-000150,small,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
external_saliency,IMG000292.jpeg,btxrd-heuristic-000150,small,27,external_saliency,0.0016281823564239194,0.0008147544626323976,0.007794508414526129,0.006166326058102209,0,0,0
layercam320+classifier448,IMG000292.jpeg,btxrd-heuristic-000150,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320+external_saliency,IMG000292.jpeg,btxrd-heuristic-000150,small,27,external_saliency,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG000292.jpeg,btxrd-heuristic-000150,small,27,external_saliency,0.0,0.0,0.0016281823564239194,0.0016281823564239194,0,0,0
layercam320+classifier448+external_saliency,IMG000292.jpeg,btxrd-heuristic-000150,small,27,external_saliency,0.0,0.0,0.0,0.0,0,0,0
layercam320,IMG000300.jpeg,btxrd-heuristic-000156,small,27,layercam320,0.0746132848043676,0.038752362948960305,0.1415929203539823,0.0669796355496147,1,0,0
classifier448,IMG000300.jpeg,btxrd-heuristic-000156,small,27,classifier448,0.1282051282051282,0.0684931506849315,0.5224839400428265,0.3942788118376983,1,1,1
external_saliency,IMG000300.jpeg,btxrd-heuristic-000156,small,27,external_saliency,0.09193954659949623,0.048184818481848184,0.17005545286506468,0.07811590626556845,1,0,0
layercam320+classifier448,IMG000300.jpeg,btxrd-heuristic-000156,small,27,layercam320,0.0746132848043676,0.038752362948960305,0.1282051282051282,0.05359184340076059,1,0,0
layercam320+external_saliency,IMG000300.jpeg,btxrd-heuristic-000156,small,27,layercam320,0.0746132848043676,0.038752362948960305,0.11993243243243243,0.045319147628064826,1,0,0
classifier448+external_saliency,IMG000300.jpeg,btxrd-heuristic-000156,small,27,external_saliency,0.10900473933649289,0.05764411027568922,0.5224839400428265,0.4134792007063336,1,1,1
layercam320+classifier448+external_saliency,IMG000300.jpeg,btxrd-heuristic-000156,small,27,layercam320,0.0746132848043676,0.038752362948960305,0.1282051282051282,0.05359184340076059,1,0,0
layercam320,IMG000306.jpeg,btxrd-heuristic-000160,small,27,layercam320,0.16639004149377593,0.09074451233310704,0.23327515997673065,0.06688511848295473,1,0,0
classifier448,IMG000306.jpeg,btxrd-heuristic-000160,small,27,classifier448,0.0,0.0,0.19435396308360478,0.19435396308360478,1,0,0
external_saliency,IMG000306.jpeg,btxrd-heuristic-000160,small,27,external_saliency,0.23521932612841703,0.13328530259365995,0.23521932612841703,0.0,1,0,0
layercam320+classifier448,IMG000306.jpeg,btxrd-heuristic-000160,small,27,layercam320,0.0,0.0,0.18625174175568973,0.18625174175568973,1,0,0
layercam320+external_saliency,IMG000306.jpeg,btxrd-heuristic-000160,small,27,external_saliency,0.19860279441117765,0.11024930747922437,0.23521932612841703,0.03661653171723939,1,0,0
classifier448+external_saliency,IMG000306.jpeg,btxrd-heuristic-000160,small,27,external_saliency,0.19860279441117765,0.11024930747922437,0.23521932612841703,0.03661653171723939,1,0,0
layercam320+classifier448+external_saliency,IMG000306.jpeg,btxrd-heuristic-000160,small,27,external_saliency,0.19860279441117765,0.11024930747922437,0.23521932612841703,0.03661653171723939,1,0,0
layercam320,IMG000320.jpeg,btxrd-heuristic-000167,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG000320.jpeg,btxrd-heuristic-000167,small,27,classifier448,0.0,0.0,0.0034859768657898907,0.0034859768657898907,0,0,0
external_saliency,IMG000320.jpeg,btxrd-heuristic-000167,small,27,external_saliency,0.0,0.0,0.002089268755935423,0.002089268755935423,0,0,0
layercam320+classifier448,IMG000320.jpeg,btxrd-heuristic-000167,small,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320+external_saliency,IMG000320.jpeg,btxrd-heuristic-000167,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG000320.jpeg,btxrd-heuristic-000167,small,27,classifier448,0.0,0.0,0.0009604170954242985,0.0009604170954242985,0,0,0
layercam320+classifier448+external_saliency,IMG000320.jpeg,btxrd-heuristic-000167,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320,IMG000327.jpeg,btxrd-heuristic-000172,small,27,layercam320,0.0,0.0,0.009021471101220906,0.009021471101220906,0,0,0
classifier448,IMG000327.jpeg,btxrd-heuristic-000172,small,27,classifier448,0.281767955801105,0.1639871382636656,0.281767955801105,0.0,1,0,0
external_saliency,IMG000327.jpeg,btxrd-heuristic-000172,small,27,external_saliency,0.004303608235747129,0.0021564443637354155,0.029141104294478526,0.024837496058731395,0,0,0
layercam320+classifier448,IMG000327.jpeg,btxrd-heuristic-000172,small,27,layercam320,0.0,0.0,0.281767955801105,0.281767955801105,1,0,0
layercam320+external_saliency,IMG000327.jpeg,btxrd-heuristic-000172,small,27,layercam320,0.0,0.0,0.008388870764785384,0.008388870764785384,0,0,0
classifier448+external_saliency,IMG000327.jpeg,btxrd-heuristic-000172,small,27,classifier448,0.281767955801105,0.1639871382636656,0.281767955801105,0.0,1,0,0
layercam320+classifier448+external_saliency,IMG000327.jpeg,btxrd-heuristic-000172,small,27,layercam320,0.0,0.0,0.281767955801105,0.281767955801105,1,0,0
layercam320,IMG000328.jpeg,btxrd-heuristic-000173,small,27,layercam320,0.9298892988929889,0.8689655172413793,0.93711467324291,0.007225374349921099,1,1,1
classifier448,IMG000328.jpeg,btxrd-heuristic-000173,small,27,classifier448,0.9193154034229829,0.8506787330316742,0.9197080291970803,0.0003926257740973771,1,1,1
external_saliency,IMG000328.jpeg,btxrd-heuristic-000173,small,27,external_saliency,0.9165628891656289,0.8459770114942529,0.9338235294117647,0.017260640246135828,1,1,1
layercam320+classifier448,IMG000328.jpeg,btxrd-heuristic-000173,small,27,layercam320,0.9298892988929889,0.8689655172413793,0.93711467324291,0.007225374349921099,1,1,1
layercam320+external_saliency,IMG000328.jpeg,btxrd-heuristic-000173,small,27,external_saliency,0.9165628891656289,0.8459770114942529,0.93711467324291,0.020551784077281088,1,1,1
classifier448+external_saliency,IMG000328.jpeg,btxrd-heuristic-000173,small,27,external_saliency,0.9165628891656289,0.8459770114942529,0.9338235294117647,0.017260640246135828,1,1,1
layercam320+classifier448+external_saliency,IMG000328.jpeg,btxrd-heuristic-000173,small,27,external_saliency,0.9165628891656289,0.8459770114942529,0.93711467324291,0.020551784077281088,1,1,1
layercam320,IMG000337.jpeg,btxrd-heuristic-000180,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG000337.jpeg,btxrd-heuristic-000180,small,27,classifier448,0.0,0.0,0.012684989429175475,0.012684989429175475,0,0,0
external_saliency,IMG000337.jpeg,btxrd-heuristic-000180,small,27,external_saliency,0.0,0.0,0.004503659223118784,0.004503659223118784,0,0,0
layercam320+classifier448,IMG000337.jpeg,btxrd-heuristic-000180,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320+external_saliency,IMG000337.jpeg,btxrd-heuristic-000180,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG000337.jpeg,btxrd-heuristic-000180,small,27,external_saliency,0.0,0.0,0.006974716652136007,0.006974716652136007,0,0,0
layercam320+classifier448+external_saliency,IMG000337.jpeg,btxrd-heuristic-000180,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320,IMG000338.jpeg,btxrd-heuristic-000181,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG000338.jpeg,btxrd-heuristic-000181,small,27,classifier448,0.0,0.0,0.4326923076923077,0.4326923076923077,1,1,0
external_saliency,IMG000338.jpeg,btxrd-heuristic-000181,small,27,external_saliency,0.0029429501869497046,0.001473643523215925,0.008171179281213213,0.0052282290942635085,0,0,0
layercam320+classifier448,IMG000338.jpeg,btxrd-heuristic-000181,small,27,classifier448,0.0,0.0,0.4326923076923077,0.4326923076923077,1,1,0
layercam320+external_saliency,IMG000338.jpeg,btxrd-heuristic-000181,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG000338.jpeg,btxrd-heuristic-000181,small,27,classifier448,0.0,0.0,0.4326923076923077,0.4326923076923077,1,1,0
layercam320+classifier448+external_saliency,IMG000338.jpeg,btxrd-heuristic-000181,small,27,classifier448,0.0,0.0,0.4326923076923077,0.4326923076923077,1,1,0
layercam320,IMG000340.jpeg,btxrd-heuristic-000183,small,27,layercam320,0.3416370106761566,0.20600858369098712,0.8571428571428571,0.5155058464667005,1,1,1
classifier448,IMG000340.jpeg,btxrd-heuristic-000183,small,27,classifier448,0.04563758389261745,0.023351648351648352,0.061124694376528114,0.015487110483910667,0,0,0
external_saliency,IMG000340.jpeg,btxrd-heuristic-000183,small,27,external_saliency,0.0,0.0,0.023029229406554472,0.023029229406554472,0,0,0
layercam320+classifier448,IMG000340.jpeg,btxrd-heuristic-000183,small,27,layercam320,0.3416370106761566,0.20600858369098712,0.8571428571428571,0.5155058464667005,1,1,1
layercam320+external_saliency,IMG000340.jpeg,btxrd-heuristic-000183,small,27,layercam320,0.3416370106761566,0.20600858369098712,0.8571428571428571,0.5155058464667005,1,1,1
classifier448+external_saliency,IMG000340.jpeg,btxrd-heuristic-000183,small,27,classifier448,0.04563758389261745,0.023351648351648352,0.04563758389261745,0.0,0,0,0
layercam320+classifier448+external_saliency,IMG000340.jpeg,btxrd-heuristic-000183,small,27,layercam320,0.3416370106761566,0.20600858369098712,0.8571428571428571,0.5155058464667005,1,1,1
layercam320,IMG000372.jpeg,btxrd-heuristic-000203,small,25,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG000372.jpeg,btxrd-heuristic-000203,small,25,classifier448,0.0,0.0,0.00020982322393383574,0.00020982322393383574,0,0,0
external_saliency,IMG000372.jpeg,btxrd-heuristic-000203,small,25,external_saliency,0.0,0.0,0.00042923060414207535,0.00042923060414207535,0,0,0
layercam320+classifier448,IMG000372.jpeg,btxrd-heuristic-000203,small,25,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320+external_saliency,IMG000372.jpeg,btxrd-heuristic-000203,small,25,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG000372.jpeg,btxrd-heuristic-000203,small,25,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320+classifier448+external_saliency,IMG000372.jpeg,btxrd-heuristic-000203,small,25,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320,IMG000378.jpeg,btxrd-heuristic-000208,small,27,layercam320,0.04435008256664308,0.022677925211097707,0.12639894667544438,0.0820488641088013,1,0,0
classifier448,IMG000378.jpeg,btxrd-heuristic-000208,small,27,classifier448,0.015890093519821236,0.008008676065737883,0.13629842180774748,0.12040832828792625,1,0,0
external_saliency,IMG000378.jpeg,btxrd-heuristic-000208,small,27,external_saliency,0.0031787824300025685,0.0015919214008908327,0.00402440192915775,0.0008456194991551817,0,0,0
