image_id,group_id,gt_area_ratio,size_group,candidate_count,selected_candidate_index,oracle_candidate_index,oracle_best_rank,dice,winner_candidate_dice,prediction_map_minus_winner_dice,oracle_best_single_dice,selected_to_oracle_regret,score_quality_spearman,complete_miss,baseline_dice,baseline_oracle_best_single_dice,baseline_complete_miss,baseline_candidate_count,top_1_oracle_reach,top_1_best_dice,top_1_regret,top_3_oracle_reach,top_3_best_dice,top_3_regret,top_5_oracle_reach,top_5_best_dice,top_5_regret,top_10_oracle_reach,top_10_best_dice,top_10_regret
IMG000056.jpeg,btxrd-heuristic-000029,0.034091796875,medium,36,11,10,5,0.8423481898168181,0.8423481898168181,0.0,0.8485258317554775,0.006177641938659328,0.9725326918121396,0,0.8423481898168181,0.8485258317554775,0,36,0,0.8423481898168181,0.006177641938659328,0,0.8423481898168181,0.006177641938659328,1,0.8485258317554775,0.0,1,0.8485258317554775,0.0
IMG000071.jpeg,btxrd-heuristic-000037,0.06220703125,large,44,6,29,9,0.7622976338729763,0.7622976338729763,0.0,0.896489501312336,0.13419186743935962,0.6954807317825384,0,0.7622976338729763,0.896489501312336,0,44,0,0.7622976338729763,0.13419186743935962,0,0.7859858772406301,0.11050362407170589,0,0.7880368955557626,0.10845260575657334,1,0.896489501312336,0.0
IMG000076.jpeg,btxrd-heuristic-000039,0.039736328125,medium,27,15,24,15,0.1403107861060329,0.1403107861060329,0.0,0.7358004329450573,0.5954896468390244,-0.40415140415140416,0,0.1403107861060329,0.7358004329450573,0,27,0,0.1403107861060329,0.5954896468390244,0,0.1403107861060329,0.5954896468390244,0,0.1403107861060329,0.5954896468390244,0,0.6615639985245297,0.07423643442052752
IMG000125.jpeg,btxrd-heuristic-000063,0.023271484375,medium,27,24,24,1,0.7925483812624344,0.7925483812624344,0.0,0.7925483812624344,0.0,0.8734544446139115,0,0.7925483812624344,0.7925483812624344,0,27,1,0.7925483812624344,0.0,1,0.7925483812624344,0.0,1,0.7925483812624344,0.0,1,0.7925483812624344,0.0
IMG000126.jpeg,btxrd-heuristic-000063,0.041005859375,medium,27,11,17,11,0.5667836424837069,0.5667836424837069,0.0,0.6300118156754628,0.06322817319175589,0.5797588222026627,0,0.5667836424837069,0.6300118156754628,0,27,0,0.5667836424837069,0.06322817319175589,0,0.5667836424837069,0.06322817319175589,0,0.5667836424837069,0.06322817319175589,0,0.6241167792530476,0.0058950364224151786
IMG000137.jpeg,btxrd-heuristic-000069,0.02318359375,medium,72,69,51,5,0.6178996952064284,0.6178996952064284,0.0,0.8244552058111381,0.20655551060470967,0.8733795032891527,0,0.6178996952064284,0.8244552058111381,0,72,0,0.6178996952064284,0.20655551060470967,0,0.6202259279182356,0.20422927789290246,1,0.8244552058111381,0.0,1,0.8244552058111381,0.0
IMG000138.jpeg,btxrd-heuristic-000069,0.0229296875,medium,27,8,14,2,0.6986255447536037,0.6986255447536037,0.0,0.7055640115000845,0.006938466746480798,0.9413919413919414,0,0.6986255447536037,0.7055640115000845,0,27,0,0.6986255447536037,0.006938466746480798,1,0.7055640115000845,0.0,1,0.7055640115000845,0.0,1,0.7055640115000845,0.0
IMG000144.jpeg,btxrd-heuristic-000073,0.014892578125,medium,54,48,18,30,0.0,0.0,0.0,0.0919237191317339,0.0919237191317339,-0.02054037144703156,1,0.0,0.0919237191317339,1,54,0,0.0,0.0919237191317339,0,0.0,0.0919237191317339,0,0.0,0.0919237191317339,0,0.0,0.0919237191317339
IMG000152.jpeg,btxrd-heuristic-000078,0.078046875,large,72,8,31,11,0.14957166010650613,0.14957166010650613,0.0,0.6714819427148194,0.5219102826083133,0.415429271915504,0,0.19837691614066727,0.6714819427148194,0,72,0,0.14957166010650613,0.5219102826083133,0,0.19837691614066727,0.47310502657415215,0,0.22675837585977368,0.44472356685504577,0,0.6668885745194308,0.004593368195388581
IMG000160.jpeg,btxrd-heuristic-000082,0.0430078125,medium,27,20,18,4,0.0,0.0,0.0,0.003578570676770866,0.003578570676770866,0.2554561426607372,1,0.0,0.003578570676770866,1,27,0,0.0,0.003578570676770866,0,0.0,0.003578570676770866,1,0.003578570676770866,0.0,1,0.003578570676770866,0.0
